"date","tmin","tmax","rain","year","month","day","wy"
"17715",04/01/90,2.84054405589,10.63066692,7.74,1990,4,1,1990
"17716",04/02/90,1.36289666463,4.73848324,0,1990,4,2,1990
"17717",04/03/90,3.21328393837,8.89546876,0,1990,4,3,1990
"17718",04/04/90,5.42975502526,11.67303416,0,1990,4,4,1990
"17719",04/05/90,6.90740241652,14.10106324,0,1990,4,5,1990
"17720",04/06/90,5.06367121211,13.40823232,0,1990,4,6,1990
"17721",04/07/90,3.21328393837,9.58829968,0,1990,4,7,1990
"17722",04/08/90,2.47446024274,7.85934324,0,1990,4,8,1990
"17723",04/09/90,3.57936775152,9.937836,0,1990,4,9,1990
"17724",04/10/90,2.84054405589,11.32349784,0,1990,4,10,1990
"17725",04/11/90,0.25133308652,6.12414508,0,1990,4,11,1990
"17726",04/12/90,0.25133308652,5.08177784,0,1990,4,12,1990
"17727",04/13/90,2.47446024274,8.20263784,0,1990,4,13,1990
"17728",04/14/90,2.84054405589,9.24500508,0,1990,4,14,1990
"17729",04/15/90,3.21328393837,9.24500508,0,1990,4,15,1990
"17730",04/16/90,0.624072969,7.16651232,0,1990,4,16,1990
"17731",04/17/90,0.99681285148,6.816976,0,1990,4,17,1990
"17732",04/18/90,1.36289666463,6.46743968,0,1990,4,18,1990
"17733",04/19/90,2.47446024274,8.89546876,0,1990,4,19,1990
"17734",04/20/90,4.32484751648,9.937836,0,1990,4,20,1990
"17735",04/21/90,2.84054405589,5.77460876,9.03,1990,4,21,1990
"17736",04/22/90,2.84054405589,6.46743968,0,1990,4,22,1990
"17737",04/23/90,3.21328393837,7.16651232,2.58,1990,4,23,1990
"17738",04/24/90,2.84054405589,8.55217416,0,1990,4,24,1990
"17739",04/25/90,3.21328393837,7.50980692,7.74,1990,4,25,1990
"17740",04/26/90,2.47446024274,6.12414508,0,1990,4,26,1990
"17741",04/27/90,2.47446024274,6.816976,0,1990,4,27,1990
"17742",04/28/90,3.57936775152,8.55217416,0,1990,4,28,1990
"17743",04/29/90,4.69093132963,10.63066692,0,1990,4,29,1990
"17744",04/30/90,5.42975502526,11.67303416,0,1990,4,30,1990
"17745",05/01/90,2.47446024274,12.70915968,0,1990,5,1,1990
"17746",05/02/90,-0.48749060911,3.696116,18.06,1990,5,2,1990
"17747",05/03/90,1.36289666463,6.12414508,1.29,1990,5,3,1990
"17748",05/04/90,2.10172036026,6.816976,0,1990,5,4,1990
"17749",05/05/90,5.06367121211,10.63066692,0,1990,5,5,1990
"17750",05/06/90,6.90740241652,13.40823232,0,1990,5,6,1990
"17751",05/07/90,6.54131860337,12.01632876,0,1990,5,7,1990
"17752",05/08/90,6.90740241652,14.44435784,0,1990,5,8,1990
"17753",05/09/90,0.624072969,10.98020324,0,1990,5,9,1990
"17754",05/10/90,1.36289666463,4.04565232,0,1990,5,10,1990
"17755",05/11/90,2.10172036026,6.12414508,5.16,1990,5,11,1990
"17756",05/12/90,2.84054405589,7.85934324,0,1990,5,12,1990
"17757",05/13/90,3.952107634,10.98020324,0,1990,5,13,1990
"17758",05/14/90,2.47446024274,8.55217416,10.32,1990,5,14,1990
"17759",05/15/90,3.21328393837,7.50980692,0,1990,5,15,1990
"17760",05/16/90,6.16857872089,12.70915968,0,1990,5,16,1990
"17761",05/17/90,0.99681285148,10.63066692,2.58,1990,5,17,1990
"17762",05/18/90,-0.11475072663,5.43131416,1.29,1990,5,18,1990
"17763",05/19/90,1.36289666463,4.04565232,0,1990,5,19,1990
"17764",05/20/90,2.84054405589,7.85934324,0,1990,5,20,1990
"17765",05/21/90,3.952107634,9.58829968,0,1990,5,21,1990
"17766",05/22/90,5.42975502526,9.24500508,0,1990,5,22,1990
"17767",05/23/90,6.54131860337,13.75152692,0,1990,5,23,1990
"17768",05/24/90,8.01896599463,15.13718876,0,1990,5,24,1990
"17769",05/25/90,8.01896599463,15.83001968,0,1990,5,25,1990
"17770",05/26/90,6.90740241652,15.48672508,0,1990,5,26,1990
"17771",05/27/90,5.42975502526,12.70915968,0,1990,5,27,1990
"17772",05/28/90,6.16857872089,12.01632876,0,1990,5,28,1990
"17773",05/29/90,6.16857872089,13.75152692,0,1990,5,29,1990
"17774",05/30/90,6.90740241652,10.28737232,0,1990,5,30,1990
"17775",05/31/90,2.84054405589,7.85934324,0,1990,5,31,1990
"17776",06/01/90,4.69093132963,12.01632876,0,1990,6,1,1990
"17777",06/02/90,8.39170587711,15.13718876,0,1990,6,2,1990
"17778",06/03/90,9.13052957274,15.83001968,0,1990,6,3,1990
"17779",06/04/90,9.49661338589,15.83001968,0,1990,6,4,1990
"17780",06/05/90,9.13052957274,15.83001968,0,1990,6,5,1990
"17781",06/06/90,7.65288218148,14.79389416,0,1990,6,6,1990
"17782",06/07/90,8.39170587711,15.13718876,0,1990,6,7,1990
"17783",06/08/90,9.13052957274,15.83001968,0,1990,6,8,1990
"17784",06/09/90,10.23543708152,16.179556,0,1990,6,9,1990
"17785",06/10/90,11.71974054211,18.60758508,0,1990,6,10,1990
"17786",06/11/90,12.08582435526,19.64995232,0,1990,6,11,1990
"17787",06/12/90,11.71974054211,18.95087968,0,1990,6,12,1990
"17788",06/13/90,9.86935326837,18.25804876,0,1990,6,13,1990
"17789",06/14/90,8.01896599463,16.179556,0,1990,6,14,1990
"17790",06/15/90,8.39170587711,15.13718876,0,1990,6,15,1990
"17791",06/16/90,9.13052957274,16.179556,0,1990,6,16,1990
"17792",06/17/90,9.49661338589,16.87238692,0,1990,6,17,1990
"17793",06/18/90,10.608176964,17.56521784,0,1990,6,18,1990
"17794",06/19/90,8.39170587711,16.87238692,0,1990,6,19,1990
"17795",06/20/90,6.54131860337,13.40823232,0,1990,6,20,1990
"17796",06/21/90,6.16857872089,14.10106324,0,1990,6,21,1990
"17797",06/22/90,6.54131860337,13.40823232,0,1990,6,22,1990
"17798",06/23/90,6.54131860337,13.75152692,0,1990,6,23,1990
"17799",06/24/90,6.54131860337,14.44435784,0,1990,6,24,1990
"17800",06/25/90,5.06367121211,13.75152692,0,1990,6,25,1990
"17801",06/26/90,5.80249490774,10.63066692,0,1990,6,26,1990
"17802",06/27/90,6.16857872089,12.01632876,3.87,1990,6,27,1990
"17803",06/28/90,5.80249490774,9.58829968,1.29,1990,6,28,1990
"17804",06/29/90,6.54131860337,8.55217416,25.8,1990,6,29,1990
"17805",06/30/90,7.280142299,9.58829968,0,1990,6,30,1990
"17806",07/01/90,9.86935326837,16.52909232,0,1990,7,1,1990
"17807",07/02/90,12.08582435526,19.64995232,0,1990,7,2,1990
"17808",07/03/90,14.67503532463,21.72844508,0,1990,7,3,1990
"17809",07/04/90,15.04777520711,22.421276,0,1990,7,4,1990
"17810",07/05/90,15.04777520711,22.421276,0,1990,7,5,1990
"17811",07/06/90,14.67503532463,22.421276,0,1990,7,6,1990
"17812",07/07/90,13.19738793337,22.07173968,0,1990,7,7,1990
"17813",07/08/90,13.56347174652,17.91475416,0,1990,7,8,1990
"17814",07/09/90,11.34700065963,16.87238692,0,1990,7,9,1990
"17815",07/10/90,10.23543708152,16.87238692,0,1990,7,10,1990
"17816",07/11/90,10.98091684648,17.56521784,0,1990,7,11,1990
"17817",07/12/90,12.45856423774,18.95087968,0,1990,7,12,1990
"17818",07/13/90,12.08582435526,19.64995232,0,1990,7,13,1990
"17819",07/14/90,11.34700065963,18.60758508,0,1990,7,14,1990
"17820",07/15/90,10.608176964,17.56521784,0,1990,7,15,1990
"17821",07/16/90,10.23543708152,17.22192324,0,1990,7,16,1990
"17822",07/17/90,10.98091684648,18.25804876,0,1990,7,17,1990
"17823",07/18/90,9.13052957274,16.87238692,0,1990,7,18,1990
"17824",07/19/90,9.86935326837,17.22192324,0,1990,7,19,1990
"17825",07/20/90,9.49661338589,14.44435784,0,1990,7,20,1990
"17826",07/21/90,9.86935326837,15.83001968,0,1990,7,21,1990
"17827",07/22/90,10.608176964,17.56521784,0,1990,7,22,1990
"17828",07/23/90,12.08582435526,18.95087968,0,1990,7,23,1990
"17829",07/24/90,12.08582435526,18.95087968,0,1990,7,24,1990
"17830",07/25/90,11.34700065963,18.60758508,0,1990,7,25,1990
"17831",07/26/90,11.71974054211,17.56521784,0,1990,7,26,1990
"17832",07/27/90,13.19738793337,19.64995232,0,1990,7,27,1990
"17833",07/28/90,13.56347174652,19.99324692,0,1990,7,28,1990
"17834",07/29/90,12.82464805089,19.300416,0,1990,7,29,1990
"17835",07/30/90,13.56347174652,21.37890876,0,1990,7,30,1990
"17836",07/31/90,13.936211629,21.03561416,0,1990,7,31,1990
"17837",08/01/90,12.08582435526,17.91475416,0,1990,8,1,1990
"17838",08/02/90,10.98091684648,17.91475416,0,1990,8,2,1990
"17839",08/03/90,11.34700065963,17.56521784,0,1990,8,3,1990
"17840",08/04/90,9.86935326837,19.64995232,0,1990,8,4,1990
"17841",08/05/90,9.13052957274,15.83001968,0,1990,8,5,1990
"17842",08/06/90,8.75778969026,15.83001968,0,1990,8,6,1990
"17843",08/07/90,8.75778969026,15.83001968,0,1990,8,7,1990
"17844",08/08/90,9.13052957274,17.22192324,0,1990,8,8,1990
"17845",08/09/90,11.71974054211,19.300416,0,1990,8,9,1990
"17846",08/10/90,11.71974054211,18.95087968,0,1990,8,10,1990
"17847",08/11/90,12.08582435526,19.99324692,0,1990,8,11,1990
"17848",08/12/90,12.82464805089,19.300416,0,1990,8,12,1990
"17849",08/13/90,12.45856423774,15.83001968,0,1990,8,13,1990
"17850",08/14/90,12.45856423774,19.300416,0,1990,8,14,1990
"17851",08/15/90,11.34700065963,16.179556,0,1990,8,15,1990
"17852",08/16/90,10.608176964,14.44435784,0,1990,8,16,1990
"17853",08/17/90,9.86935326837,14.79389416,0,1990,8,17,1990
"17854",08/18/90,9.86935326837,16.87238692,0,1990,8,18,1990
"17855",08/19/90,9.86935326837,17.91475416,0,1990,8,19,1990
"17856",08/20/90,10.608176964,17.91475416,0,1990,8,20,1990
"17857",08/21/90,10.98091684648,17.91475416,0,1990,8,21,1990
"17858",08/22/90,10.98091684648,18.95087968,0,1990,8,22,1990
"17859",08/23/90,13.19738793337,19.64995232,0,1990,8,23,1990
"17860",08/24/90,13.936211629,20.68607784,0,1990,8,24,1990
"17861",08/25/90,13.19738793337,20.68607784,0,1990,8,25,1990
"17862",08/26/90,10.98091684648,19.300416,0,1990,8,26,1990
"17863",08/27/90,9.49661338589,19.300416,0,1990,8,27,1990
"17864",08/28/90,7.280142299,13.75152692,0,1990,8,28,1990
"17865",08/29/90,7.65288218148,15.48672508,0,1990,8,29,1990
"17866",08/30/90,11.34700065963,19.300416,0,1990,8,30,1990
"17867",08/31/90,11.34700065963,18.25804876,0,1990,8,31,1990
"17868",09/01/90,11.71974054211,18.60758508,0,1990,9,1,1990
"17869",09/02/90,13.19738793337,19.64995232,0,1990,9,2,1990
"17870",09/03/90,13.19738793337,19.99324692,0,1990,9,3,1990
"17871",09/04/90,13.19738793337,20.34278324,0,1990,9,4,1990
"17872",09/05/90,13.56347174652,20.34278324,0,1990,9,5,1990
"17873",09/06/90,12.82464805089,18.60758508,0,1990,9,6,1990
"17874",09/07/90,11.34700065963,16.87238692,0,1990,9,7,1990
"17875",09/08/90,10.608176964,16.87238692,0,1990,9,8,1990
"17876",09/09/90,9.49661338589,16.52909232,0,1990,9,9,1990
"17877",09/10/90,5.42975502526,13.058696,0,1990,9,10,1990
"17878",09/11/90,6.54131860337,10.98020324,0,1990,9,11,1990
"17879",09/12/90,8.01896599463,14.44435784,0,1990,9,12,1990
"17880",09/13/90,9.13052957274,15.83001968,0,1990,9,13,1990
"17881",09/14/90,9.86935326837,16.52909232,0,1990,9,14,1990
"17882",09/15/90,10.608176964,16.87238692,0,1990,9,15,1990
"17883",09/16/90,11.34700065963,18.95087968,0,1990,9,16,1990
"17884",09/17/90,12.08582435526,18.95087968,0,1990,9,17,1990
"17885",09/18/90,12.08582435526,19.300416,0,1990,9,18,1990
"17886",09/19/90,13.19738793337,19.99324692,0,1990,9,19,1990
"17887",09/20/90,12.45856423774,19.300416,0,1990,9,20,1990
"17888",09/21/90,12.08582435526,17.91475416,0,1990,9,21,1990
"17889",09/22/90,12.08582435526,18.25804876,0,1990,9,22,1990
"17890",09/23/90,12.45856423774,18.60758508,0,1990,9,23,1990
"17891",09/24/90,13.19738793337,18.60758508,0,1990,9,24,1990
"17892",09/25/90,13.19738793337,19.64995232,0,1990,9,25,1990
"17893",09/26/90,10.98091684648,19.300416,2.58,1990,9,26,1990
"17894",09/27/90,10.23543708152,17.56521784,0,1990,9,27,1990
"17895",09/28/90,10.98091684648,16.179556,0,1990,9,28,1990
"17896",09/29/90,9.13052957274,15.83001968,0,1990,9,29,1990
"17897",09/30/90,11.34700065963,16.87238692,0,1990,9,30,1990
"17898",10/01/90,11.71974054211,18.25804876,0,1990,10,1,1991
"17899",10/02/90,12.08582435526,18.25804876,0,1990,10,2,1991
"17900",10/03/90,10.608176964,18.60758508,0,1990,10,3,1991
"17901",10/04/90,10.98091684648,18.25804876,0,1990,10,4,1991
"17902",10/05/90,12.08582435526,18.60758508,0,1990,10,5,1991
"17903",10/06/90,11.34700065963,18.60758508,0,1990,10,6,1991
"17904",10/07/90,11.34700065963,18.25804876,0,1990,10,7,1991
"17905",10/08/90,10.608176964,17.56521784,0,1990,10,8,1991
"17906",10/09/90,10.98091684648,17.56521784,0,1990,10,9,1991
"17907",10/10/90,10.98091684648,17.56521784,0,1990,10,10,1991
"17908",10/11/90,11.34700065963,19.300416,0,1990,10,11,1991
"17909",10/12/90,11.34700065963,17.56521784,0,1990,10,12,1991
"17910",10/13/90,10.98091684648,16.87238692,0,1990,10,13,1991
"17911",10/14/90,11.34700065963,17.91475416,0,1990,10,14,1991
"17912",10/15/90,12.45856423774,18.60758508,0,1990,10,15,1991
"17913",10/16/90,11.71974054211,18.95087968,0,1990,10,16,1991
"17914",10/17/90,11.34700065963,17.56521784,0,1990,10,17,1991
"17915",10/18/90,11.34700065963,17.56521784,0,1990,10,18,1991
"17916",10/19/90,11.34700065963,17.91475416,0,1990,10,19,1991
"17917",10/20/90,11.34700065963,17.56521784,0,1990,10,20,1991
"17918",10/21/90,10.23543708152,16.87238692,0,1990,10,21,1991
"17919",10/22/90,8.39170587711,16.179556,0,1990,10,22,1991
"17920",10/23/90,6.16857872089,12.70915968,0,1990,10,23,1991
"17921",10/24/90,2.47446024274,8.55217416,0,1990,10,24,1991
"17922",10/25/90,2.47446024274,8.20263784,0,1990,10,25,1991
"17923",10/26/90,4.32484751648,8.89546876,12.9,1990,10,26,1991
"17924",10/27/90,1.36289666463,7.16651232,109.65,1990,10,27,1991
"17925",10/28/90,1.36289666463,4.73848324,0,1990,10,28,1991
"17926",10/29/90,1.36289666463,4.38894692,1.29,1990,10,29,1991
"17927",10/30/90,1.73563654711,10.63066692,0,1990,10,30,1991
"17928",10/31/90,0.99681285148,4.73848324,0,1990,10,31,1991
"17929",11/01/90,2.47446024274,9.24500508,0,1990,11,1,1991
"17930",11/02/90,5.06367121211,11.32349784,0,1990,11,2,1991
"17931",11/03/90,6.90740241652,12.01632876,0,1990,11,3,1991
"17932",11/04/90,7.280142299,12.36586508,0,1990,11,4,1991
"17933",11/05/90,8.39170587711,13.75152692,0,1990,11,5,1991
"17934",11/06/90,8.75778969026,14.44435784,0,1990,11,6,1991
"17935",11/07/90,9.86935326837,15.48672508,0,1990,11,7,1991
"17936",11/08/90,10.23543708152,15.83001968,0,1990,11,8,1991
"17937",11/09/90,7.280142299,13.058696,10.32,1990,11,9,1991
"17938",11/10/90,6.54131860337,9.937836,0,1990,11,10,1991
"17939",11/11/90,6.54131860337,11.67303416,0,1990,11,11,1991
"17940",11/12/90,7.280142299,12.01632876,0,1990,11,12,1991
"17941",11/13/90,6.54131860337,12.70915968,0,1990,11,13,1991
"17942",11/14/90,2.84054405589,10.98020324,5.16,1990,11,14,1991
"17943",11/15/90,-0.11475072663,4.04565232,1.29,1990,11,15,1991
"17944",11/16/90,0.99681285148,4.38894692,0,1990,11,16,1991
"17945",11/17/90,2.47446024274,7.85934324,1.29,1990,11,17,1991
"17946",11/18/90,1.73563654711,5.43131416,65.79,1990,11,18,1991
"17947",11/19/90,0.99681285148,4.73848324,0,1990,11,19,1991
"17948",11/20/90,2.47446024274,9.24500508,0,1990,11,20,1991
"17949",11/21/90,5.06367121211,11.67303416,0,1990,11,21,1991
"17950",11/22/90,5.06367121211,9.24500508,0,1990,11,22,1991
"17951",11/23/90,5.06367121211,11.32349784,0,1990,11,23,1991
"17952",11/24/90,5.80249490774,12.01632876,0,1990,11,24,1991
"17953",11/25/90,7.280142299,12.01632876,0,1990,11,25,1991
"17954",11/26/90,7.280142299,12.36586508,0,1990,11,26,1991
"17955",11/27/90,6.16857872089,13.058696,0,1990,11,27,1991
"17956",11/28/90,-0.11475072663,8.89546876,2.58,1990,11,28,1991
"17957",11/29/90,0.624072969,5.43131416,0,1990,11,29,1991
"17958",11/30/90,-0.85357442226,3.696116,0,1990,11,30,1991
"17959",12/01/90,-0.48749060911,4.04565232,0,1990,12,1,1991
"17960",12/02/90,1.36289666463,5.77460876,0,1990,12,2,1991
"17961",12/03/90,3.21328393837,8.20263784,0,1990,12,3,1991
"17962",12/04/90,5.80249490774,10.98020324,0,1990,12,4,1991
"17963",12/05/90,6.54131860337,11.67303416,0,1990,12,5,1991
"17964",12/06/90,5.80249490774,11.67303416,0,1990,12,6,1991
"17965",12/07/90,4.69093132963,10.63066692,0,1990,12,7,1991
"17966",12/08/90,2.47446024274,5.08177784,6.45,1990,12,8,1991
"17967",12/09/90,3.952107634,7.50980692,0,1990,12,9,1991
"17968",12/10/90,4.69093132963,9.58829968,0,1990,12,10,1991
"17969",12/11/90,3.21328393837,9.24500508,0,1990,12,11,1991
"17970",12/12/90,3.21328393837,7.16651232,0,1990,12,12,1991
"17971",12/13/90,3.952107634,8.55217416,0,1990,12,13,1991
"17972",12/14/90,5.80249490774,11.32349784,0,1990,12,14,1991
"17973",12/15/90,6.16857872089,11.67303416,0,1990,12,15,1991
"17974",12/16/90,6.16857872089,12.36586508,0,1990,12,16,1991
"17975",12/17/90,5.42975502526,11.32349784,0,1990,12,17,1991
"17976",12/18/90,4.32484751648,9.58829968,1.29,1990,12,18,1991
"17977",12/19/90,-1.22631430474,6.46743968,20.64,1990,12,19,1991
"17978",12/20/90,-1.22631430474,4.38894692,0,1990,12,20,1991
"17979",12/21/90,1.73563654711,9.24500508,0,1990,12,21,1991
"17980",12/22/90,2.84054405589,8.89546876,0,1990,12,22,1991
"17981",12/23/90,3.57936775152,7.85934324,0,1990,12,23,1991
"17982",12/24/90,2.47446024274,6.46743968,0,1990,12,24,1991
"17983",12/25/90,2.84054405589,7.16651232,0,1990,12,25,1991
"17984",12/26/90,3.21328393837,8.20263784,0,1990,12,26,1991
"17985",12/27/90,3.952107634,8.55217416,0,1990,12,27,1991
"17986",12/28/90,1.73563654711,8.89546876,42.57,1990,12,28,1991
"17987",12/29/90,1.73563654711,3.34657968,28.38,1990,12,29,1991
"17988",12/30/90,-0.11475072663,3.34657968,59.34,1990,12,30,1991
"17989",12/31/90,0.25133308652,4.04565232,0,1990,12,31,1991
"17990",01/01/91,4.32484751648,9.937836,0,1991,1,1,1991
"17991",01/02/91,6.16857872089,11.32349784,0,1991,1,2,1991
"17992",01/03/91,6.90740241652,12.36586508,0,1991,1,3,1991
"17993",01/04/91,7.280142299,9.58829968,0,1991,1,4,1991
"17994",01/05/91,4.69093132963,10.98020324,6.45,1991,1,5,1991
"17995",01/06/91,0.624072969,6.816976,0,1991,1,6,1991
"17996",01/07/91,1.36289666463,7.16651232,0,1991,1,7,1991
"17997",01/08/91,3.57936775152,8.89546876,0,1991,1,8,1991
"17998",01/09/91,1.73563654711,8.55217416,0,1991,1,9,1991
"17999",01/10/91,1.73563654711,6.816976,0,1991,1,10,1991
"18000",01/11/91,2.10172036026,7.16651232,0,1991,1,11,1991
"18001",01/12/91,3.57936775152,8.89546876,0,1991,1,12,1991
"18002",01/13/91,3.952107634,11.32349784,0,1991,1,13,1991
"18003",01/14/91,6.90740241652,12.70915968,0,1991,1,14,1991
"18004",01/15/91,5.80249490774,11.32349784,0,1991,1,15,1991
"18005",01/16/91,5.06367121211,10.98020324,0,1991,1,16,1991
"18006",01/17/91,5.80249490774,11.32349784,0,1991,1,17,1991
"18007",01/18/91,6.16857872089,12.01632876,0,1991,1,18,1991
"18008",01/19/91,6.90740241652,13.058696,0,1991,1,19,1991
"18009",01/20/91,6.16857872089,11.67303416,0,1991,1,20,1991
"18010",01/21/91,5.42975502526,11.67303416,0,1991,1,21,1991
"18011",01/22/91,5.06367121211,9.937836,0,1991,1,22,1991
"18012",01/23/91,3.952107634,10.98020324,10.32,1991,1,23,1991
"18013",01/24/91,1.36289666463,5.08177784,9.03,1991,1,24,1991
"18014",01/25/91,-1.22631430474,4.38894692,36.12,1991,1,25,1991
"18015",01/26/91,-1.59239811789,3.00328508,3.87,1991,1,26,1991
"18016",01/27/91,2.47446024274,3.34657968,3.87,1991,1,27,1991
"18017",01/28/91,-1.59239811789,3.696116,0,1991,1,28,1991
"18018",01/29/91,-1.22631430474,4.73848324,0,1991,1,29,1991
"18019",01/30/91,-0.48749060911,7.16651232,0,1991,1,30,1991
"18020",01/31/91,1.73563654711,8.20263784,0,1991,1,31,1991
"18021",02/01/91,1.36289666463,8.20263784,0,1991,2,1,1991
"18022",02/02/91,1.73563654711,7.16651232,0,1991,2,2,1991
"18023",02/03/91,1.36289666463,6.46743968,0,1991,2,3,1991
"18024",02/04/91,1.73563654711,6.816976,21.93,1991,2,4,1991
"18025",02/05/91,0.99681285148,5.43131416,2.58,1991,2,5,1991
"18026",02/06/91,1.36289666463,4.38894692,0,1991,2,6,1991
"18027",02/07/91,1.73563654711,5.08177784,15.48,1991,2,7,1991
"18028",02/08/91,1.36289666463,4.04565232,118.68,1991,2,8,1991
"18029",02/09/91,-0.48749060911,4.73848324,0,1991,2,9,1991
"18030",02/10/91,0.25133308652,6.12414508,0,1991,2,10,1991
"18031",02/11/91,-3.44278539163,5.77460876,20.64,1991,2,11,1991
"18032",02/12/91,-2.33122181352,3.00328508,0,1991,2,12,1991
"18033",02/13/91,-1.22631430474,8.20263784,0,1991,2,13,1991
"18034",02/14/91,1.73563654711,9.937836,0,1991,2,14,1991
"18035",02/15/91,3.21328393837,10.63066692,0,1991,2,15,1991
"18036",02/16/91,5.06367121211,9.937836,0,1991,2,16,1991
"18037",02/17/91,3.21328393837,6.816976,34.83,1991,2,17,1991
"18038",02/18/91,2.47446024274,4.38894692,114.81,1991,2,18,1991
"18039",02/19/91,-3.81552527411,2.65374876,45.15,1991,2,19,1991
"18040",02/20/91,-3.07670157848,3.00328508,51.6,1991,2,20,1991
"18041",02/21/91,-2.33122181352,3.34657968,0,1991,2,21,1991
"18042",02/22/91,-1.96513800037,3.00328508,0,1991,2,22,1991
"18043",02/23/91,-2.33122181352,4.04565232,0,1991,2,23,1991
"18044",02/24/91,-0.11475072663,6.46743968,0,1991,2,24,1991
"18045",02/25/91,2.84054405589,9.937836,0,1991,2,25,1991
"18046",02/26/91,4.69093132963,10.63066692,0,1991,2,26,1991
"18047",02/27/91,3.21328393837,8.89546876,0,1991,2,27,1991
"18048",02/28/91,2.84054405589,7.16651232,0,1991,2,28,1991
"18049",03/01/91,3.57936775152,9.24500508,0,1991,3,1,1991
"18050",03/02/91,5.06367121211,11.67303416,0,1991,3,2,1991
"18051",03/03/91,5.42975502526,12.70915968,0,1991,3,3,1991
"18052",03/04/91,4.69093132963,12.01632876,0,1991,3,4,1991
"18053",03/05/91,4.32484751648,12.01632876,0,1991,3,5,1991
"18054",03/06/91,3.57936775152,7.50980692,6.45,1991,3,6,1991
"18055",03/07/91,3.57936775152,6.12414508,2.58,1991,3,7,1991
"18056",03/08/91,4.32484751648,11.32349784,0,1991,3,8,1991
"18057",03/09/91,4.69093132963,11.32349784,0,1991,3,9,1991
"18058",03/10/91,3.952107634,10.98020324,0,1991,3,10,1991
"18059",03/11/91,2.84054405589,9.24500508,0,1991,3,11,1991
"18060",03/12/91,2.84054405589,7.50980692,0,1991,3,12,1991
"18061",03/13/91,4.69093132963,11.32349784,0,1991,3,13,1991
"18062",03/14/91,6.54131860337,13.75152692,0,1991,3,14,1991
"18063",03/15/91,6.90740241652,14.44435784,0,1991,3,15,1991
"18064",03/16/91,5.80249490774,13.40823232,0,1991,3,16,1991
"18065",03/17/91,3.952107634,12.36586508,0,1991,3,17,1991
"18066",03/18/91,5.42975502526,10.63066692,0,1991,3,18,1991
"18067",03/19/91,4.69093132963,9.937836,0,1991,3,19,1991
"18068",03/20/91,3.21328393837,8.20263784,3.87,1991,3,20,1991
"18069",03/21/91,2.84054405589,8.89546876,0,1991,3,21,1991
"18070",03/22/91,0.25133308652,8.20263784,3.87,1991,3,22,1991
"18071",03/23/91,-1.59239811789,6.12414508,1.29,1991,3,23,1991
"18072",03/24/91,0.624072969,5.43131416,9.03,1991,3,24,1991
"18073",03/25/91,0.25133308652,5.77460876,18.06,1991,3,25,1991
"18074",03/26/91,0.25133308652,3.696116,2.58,1991,3,26,1991
"18075",03/27/91,1.73563654711,8.20263784,0,1991,3,27,1991
"18076",03/28/91,3.952107634,11.32349784,0,1991,3,28,1991
"18077",03/29/91,4.32484751648,10.98020324,0,1991,3,29,1991
"18078",03/30/91,4.69093132963,11.32349784,0,1991,3,30,1991
"18079",03/31/91,4.32484751648,10.28737232,0,1991,3,31,1991
"18080",04/01/91,4.32484751648,10.98020324,0,1991,4,1,1991
"18081",04/02/91,3.952107634,12.01632876,0,1991,4,2,1991
"18082",04/03/91,4.32484751648,12.70915968,2.58,1991,4,3,1991
"18083",04/04/91,3.21328393837,10.98020324,0,1991,4,4,1991
"18084",04/05/91,3.21328393837,10.28737232,0,1991,4,5,1991
"18085",04/06/91,3.952107634,9.937836,0,1991,4,6,1991
"18086",04/07/91,3.952107634,7.50980692,0,1991,4,7,1991
"18087",04/08/91,3.57936775152,6.816976,0,1991,4,8,1991
"18088",04/09/91,1.36289666463,5.77460876,38.7,1991,4,9,1991
"18089",04/10/91,-0.11475072663,7.50980692,12.9,1991,4,10,1991
"18090",04/11/91,0.25133308652,7.85934324,0,1991,4,11,1991
"18091",04/12/91,3.21328393837,11.67303416,0,1991,4,12,1991
"18092",04/13/91,5.42975502526,12.01632876,0,1991,4,13,1991
"18093",04/14/91,5.80249490774,12.36586508,0,1991,4,14,1991
"18094",04/15/91,4.69093132963,12.70915968,0,1991,4,15,1991
"18095",04/16/91,8.39170587711,15.83001968,0,1991,4,16,1991
"18096",04/17/91,9.13052957274,13.75152692,0,1991,4,17,1991
"18097",04/18/91,8.75778969026,15.83001968,0,1991,4,18,1991
"18098",04/19/91,8.01896599463,14.10106324,0,1991,4,19,1991
"18099",04/20/91,8.01896599463,14.44435784,0,1991,4,20,1991
"18100",04/21/91,7.65288218148,16.179556,0,1991,4,21,1991
"18101",04/22/91,5.42975502526,10.98020324,0,1991,4,22,1991
"18102",04/23/91,4.32484751648,9.937836,0,1991,4,23,1991
"18103",04/24/91,0.25133308652,8.89546876,61.92,1991,4,24,1991
"18104",04/25/91,0.99681285148,4.04565232,6.45,1991,4,25,1991
"18105",04/26/91,0.624072969,4.73848324,32.25,1991,4,26,1991
"18106",04/27/91,0.25133308652,4.73848324,3.87,1991,4,27,1991
"18107",04/28/91,-0.11475072663,5.77460876,7.74,1991,4,28,1991
"18108",04/29/91,1.73563654711,8.20263784,0,1991,4,29,1991
"18109",04/30/91,4.32484751648,8.72382146,0,1991,4,30,1991
"18110",05/01/91,3.952107634,9.24500508,0,1991,5,1,1991
"18111",05/02/91,4.32484751648,10.28737232,0,1991,5,2,1991
