year,month,date,site,transect,QUAD,SIDE,SP_CODE,SIZE,COUNT,AREA,VIS,OBS_CODE,SURVEY_TIMING,NOTES,TAXON_GENUS,TAXON_SPECIES,GROUP,SURVEY,TAXON_KINGDOM,TAXON_PHYLUM,TAXON_CLASS,TAXON_ORDER,TAXON_FAMILY,TAXON_FORMER_GENUS,TAXON_FORMER_SPECIES,COMMON_NAME,Substrate_type,Mobility,Growth_morph
2003,8,8/11/03,NAPL,4,-99999,-99999,RTOX,15,1,80,3,2,A,-99999,Rhacochilus,toxotes,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rubberlip Surfperch,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,I,CNIC,1,1,20,-99999,2,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,I,CNIC,3,1,20,-99999,2,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,I,CNIC,7,1,20,-99999,2,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,O,CNIC,7,3,20,-99999,2,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,40,I,CNIC,7,1,20,-99999,2,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,CPUN,10,1,80,5,28,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,CPUN,12,1,80,5,28,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,CPUN,15,1,80,5,28,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,CPUN,20,2,80,5,28,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,EMBI,13,2,80,5,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,EMBI,15,1,80,5,28,A,-99999,Embiotoca,spp.,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Unidentified Surfperch Spp.,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,I,OPIC,13,1,20,-99999,2,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,20,O,OPIC,13,2,20,-99999,2,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,40,I,OPIC,13,2,20,-99999,2,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,40,O,OPIC,11,1,20,-99999,2,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2004,7,7/19/04,NAPL,4,40,O,OPIC,13,2,20,-99999,2,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,PCLA,14,2,80,5,28,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,SPUL,13,1,80,5,28,A,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2004,7,7/16/04,NAPL,4,-99999,-99999,SPUL,15,2,80,5,28,A,-99999,Semicossyphus,pulcher,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,California Sheephead,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,40,O,CNIC,8,1,20,-99999,1,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,-99999,-99999,DVAC,18,1,80,4,28,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,-99999,-99999,HCAR,10,1,80,4,28,A,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,-99999,-99999,HCAR,12,1,80,4,28,A,-99999,Hypsurus,caryi,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Rainbow Surfperch,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,-99999,-99999,HSEM,22,1,80,4,28,A,-99999,Halichoeres,semicinctus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Rock Wrasse,HARD,MOBILE,SOLITARY
2005,7,7/18/05,NAPL,4,20,I,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/18/05,NAPL,4,20,O,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2005,7,7/18/05,NAPL,4,40,I,NF,-99999,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2006,7,7/17/06,NAPL,4,-99999,-99999,CAPR,28,3,80,3.5,36,A,-99999,Caulolatilus,princeps,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Malacanthidae,-99999,-99999,Ocean Whitefish,-99999,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,I,CNIC,3,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,I,CNIC,7,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,20,I,CNIC,5,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,20,I,CNIC,6,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,40,I,CNIC,8,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,40,O,CNIC,3,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,20,I,COTT,2,2,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,20,I,COTT,3,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,CPUN,13,1,80,3.5,36,A,-99999,Chromis,punctipinnis,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Blacksmith,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,DVAC,17,1,80,3.5,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,20,O,NF,-99999,0,20,-99999,36,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2006,7,7/17/06,NAPL,4,-99999,-99999,OCAL,12,6,80,3.5,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,OCAL,14,1,80,3.5,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,OCAL,15,4,80,3.5,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,OCAL,17,1,80,3.5,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2006,7,7/17/06,NAPL,4,-99999,-99999,PCLA,28,1,80,3.5,36,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,20,I,CNIC,3,3,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,20,O,CNIC,6,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,20,O,CNIC,8,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,40,I,CNIC,4,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,40,I,CNIC,6,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,40,I,CNIC,7,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,40,I,CNIC,9,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,40,O,CNIC,3,2,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,-99999,-99999,DVAC,24,2,80,6,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,-99999,-99999,DVAC,27,1,80,6,36,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2007,7,7/23/07,NAPL,4,-99999,-99999,OCAL,12,8,80,6,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,I,CNIC,2,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,O,CNIC,4,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,O,CNIC,7,1,20,-99999,36,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,20,I,COTT,4,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,20,O,COTT,5,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,I,COTT,3,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,I,COTT,5,1,20,-99999,36,A,-99999,Cottid,spp.,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Unidentified Sculpin Spp,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,-99999,-99999,OCAL,11,1,80,5.8,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,-99999,-99999,OCAL,12,2,80,5.8,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,-99999,-99999,OCAL,14,1,80,5.8,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,-99999,-99999,OCAL,16,1,80,5.8,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,-99999,-99999,OCAL,18,1,80,5.8,36,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2008,8,8/1/08,NAPL,4,40,I,OPIC,12,1,20,-99999,36,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,20,I,CNIC,6,1,20,-99999,1,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,40,O,CNIC,8,1,20,-99999,1,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,20,O,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2009,7,7/21/09,NAPL,4,40,I,NF,0,0,20,-99999,1,A,-99999,No fish,-99999,FISH,FISH,-99999,-99999,-99999,-99999,-99999,-99999,-99999,no fish present,-99999,-99999,-99999
2009,7,7/21/09,NAPL,4,-99999,-99999,OCAL,8,25,80,6,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,-99999,-99999,OCAL,10,4,80,6,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,-99999,-99999,OCAL,12,2,80,6,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2009,7,7/21/09,NAPL,4,40,O,OPIC,14,1,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,BFRE,10,6,80,4,31,A,-99999,Brachyistius,frenatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Kelp Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,20,I,CNIC,8,1,20,-99999,1,A,-99999,Rhinogobiops,nicholsii,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Coryphopterus,nicholsii,Blackeye Goby,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,DVAC,14,1,80,4,31,A,-99999,Rhacochilus,vacca,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,Damalichthys,vacca,Pile Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,EJAC,14,1,80,4,31,A,-99999,Embiotoca,jacksoni,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,Black Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,HRUB,8,1,80,4,31,A,-99999,Hypsypops,rubicundus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Garibaldi,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,HRUB,16,4,80,4,31,A,-99999,Hypsypops,rubicundus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,-99999,-99999,Garibaldi,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,40,I,LHIR,20,1,20,-99999,1,A,-99999,Leiocottus,hirundo,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Lavender Sculpin,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,OCAL,10,4,80,4,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,OCAL,12,10,80,4,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,OCAL,14,10,80,4,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,OCAL,16,2,80,4,31,A,-99999,Oxyjulis,californica,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,-99999,-99999,Senorita,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,OELO,70,1,80,4,31,A,-99999,Ophiodon,elongatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Lingcod,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,20,I,OPIC,10,1,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,20,O,OPIC,10,2,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,20,O,OPIC,12,1,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,20,O,OPIC,14,1,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,40,O,OPIC,12,1,20,-99999,1,A,-99999,Oxylebius,pictus,FISH,CRYPTIC FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Hexagrammidae,-99999,-99999,Painted Greenling,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,PCLA,6,1,80,4,31,A,-99999,Paralabrax,clathratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,-99999,-99999,Kelp Bass,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,PFUR,12,1,80,4,31,A,-99999,Phanerodon,furcatus,FISH,FISH,Animalia,Chordata,Actinopterygii,Perciformes,Embiotocidae,-99999,-99999,White Surfperch,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,SMAR,10,1,80,4,31,A,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,SMAR,12,1,80,4,31,A,-99999,Scorpaenichthys,marmoratus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,-99999,-99999,Cabezon,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,SMYS,8,1,80,4,31,A,-99999,Sebastes,mystinus,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Blue Rockfish,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,SPAU,8,1,80,4,31,A,-99999,Sebastes,paucispinis,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Boccacio,HARD,MOBILE,SOLITARY
2010,7,7/28/10,NAPL,4,-99999,-99999,SPAU,10,2,80,4,31,A,-99999,Sebastes,paucispinis,FISH,FISH,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,-99999,-99999,Boccacio,HARD,MOBILE,SOLITARY
